TABLE_NAME	COLUMN_NAME	DATA_TYPE	COLUMN_KEY	EXTRA
vicidial_custom_reports	report_name	varchar	UNI	
vicidial_custom_reports	date_added	datetime		
vicidial_custom_reports	user	varchar		
vicidial_custom_reports	domain	varchar		
vicidial_custom_reports	path_name	text		
vicidial_custom_reports	custom_variables	text		
vicidial_custom_reports	date_modified	timestamp		on update current_timestamp()
vicidial_custom_reports	user_modify	varchar		
vicidial_daily_max_stats	stats_date	date	MUL	
vicidial_daily_max_stats	stats_flag	enum	MUL	
vicidial_daily_max_stats	stats_type	enum		
vicidial_daily_max_stats	campaign_id	varchar	MUL	
vicidial_daily_max_stats	update_time	timestamp		on update current_timestamp()
vicidial_daily_max_stats	closed_time	datetime		
vicidial_daily_max_stats	max_channels	mediumint		
vicidial_daily_max_stats	max_calls	mediumint		
vicidial_daily_max_stats	max_inbound	mediumint		
vicidial_daily_max_stats	max_outbound	mediumint		
vicidial_daily_max_stats	max_agents	mediumint		
vicidial_daily_max_stats	max_remote_agents	mediumint		
vicidial_daily_max_stats	total_calls	int		
vicidial_daily_ra_stats	stats_date	date	MUL	
vicidial_daily_ra_stats	stats_flag	enum	MUL	
vicidial_daily_ra_stats	user	varchar	MUL	
vicidial_daily_ra_stats	update_time	timestamp		on update current_timestamp()
vicidial_daily_ra_stats	closed_time	datetime		
vicidial_daily_ra_stats	max_calls	mediumint		
vicidial_daily_ra_stats	total_calls	int		
vicidial_daily_rt_monitoring_log	manager_user	varchar	MUL	
vicidial_daily_rt_monitoring_log	manager_server_ip	varchar		
vicidial_daily_rt_monitoring_log	manager_phone	varchar		
vicidial_daily_rt_monitoring_log	manager_ip	varchar		
vicidial_daily_rt_monitoring_log	agent_user	varchar	MUL	
vicidial_daily_rt_monitoring_log	agent_server_ip	varchar		
vicidial_daily_rt_monitoring_log	agent_status	varchar		
vicidial_daily_rt_monitoring_log	agent_session	varchar		
vicidial_daily_rt_monitoring_log	lead_id	int		
vicidial_daily_rt_monitoring_log	campaign_id	varchar		
vicidial_daily_rt_monitoring_log	caller_code	varchar	UNI	
vicidial_daily_rt_monitoring_log	monitor_start_time	datetime	MUL	
vicidial_daily_rt_monitoring_log	monitor_end_time	datetime		
vicidial_daily_rt_monitoring_log	monitor_sec	int		
vicidial_daily_rt_monitoring_log	monitor_type	enum		
vicidial_demographic_quotas_goals	vdqg_id	int	PRI	auto_increment
vicidial_demographic_quotas_goals	campaign_id	varchar	MUL	
vicidial_demographic_quotas_goals	demographic_quotas_container	varchar		
vicidial_demographic_quotas_goals	quota_field	varchar	MUL	
vicidial_demographic_quotas_goals	quota_field_order	tinyint		
vicidial_demographic_quotas_goals	quota_value	varchar	MUL	
vicidial_demographic_quotas_goals	quota_value_order	tinyint		
vicidial_demographic_quotas_goals	quota_goal	mediumint		
vicidial_demographic_quotas_goals	quota_count	mediumint		
vicidial_demographic_quotas_goals	quota_leads_total	mediumint		
vicidial_demographic_quotas_goals	quota_leads_active	mediumint		
vicidial_demographic_quotas_goals	quota_status	varchar		
vicidial_demographic_quotas_goals	quota_modify_date	datetime		
vicidial_demographic_quotas_goals	last_lead_id	int		
vicidial_demographic_quotas_goals	last_list_id	bigint		
vicidial_demographic_quotas_goals	last_call_date	datetime		
vicidial_demographic_quotas_goals	last_status	varchar		
vicidial_dial_cid_log	caller_code	varchar	MUL	
vicidial_dial_cid_log	call_date	datetime	MUL	
vicidial_dial_cid_log	call_type	enum		
vicidial_dial_cid_log	call_alt	varchar		
vicidial_dial_cid_log	outbound_cid	varchar		
vicidial_dial_cid_log	outbound_cid_type	varchar		
vicidial_dial_cid_log_archive	caller_code	varchar	MUL	
vicidial_dial_cid_log_archive	call_date	datetime	MUL	
vicidial_dial_cid_log_archive	call_type	enum		
vicidial_dial_cid_log_archive	call_alt	varchar		
vicidial_dial_cid_log_archive	outbound_cid	varchar		
vicidial_dial_cid_log_archive	outbound_cid_type	varchar		
vicidial_dial_log	caller_code	varchar	MUL	
vicidial_dial_log	lead_id	int	MUL	
vicidial_dial_log	server_ip	varchar		
vicidial_dial_log	call_date	datetime	MUL	
vicidial_dial_log	extension	varchar		
vicidial_dial_log	channel	varchar		
vicidial_dial_log	context	varchar		
vicidial_dial_log	timeout	mediumint		
vicidial_dial_log	outbound_cid	varchar		
vicidial_dial_log	sip_hangup_cause	smallint		
vicidial_dial_log	sip_hangup_reason	varchar		
vicidial_dial_log	uniqueid	varchar		
vicidial_dial_log_archive	caller_code	varchar	MUL	
vicidial_dial_log_archive	lead_id	int	MUL	
vicidial_dial_log_archive	server_ip	varchar		
vicidial_dial_log_archive	call_date	datetime	MUL	
vicidial_dial_log_archive	extension	varchar		
vicidial_dial_log_archive	channel	varchar		
vicidial_dial_log_archive	context	varchar		
vicidial_dial_log_archive	timeout	mediumint		
vicidial_dial_log_archive	outbound_cid	varchar		
vicidial_dial_log_archive	sip_hangup_cause	smallint		
vicidial_dial_log_archive	sip_hangup_reason	varchar		
vicidial_dial_log_archive	uniqueid	varchar		
vicidial_did_agent_log	uniqueid	varchar	MUL	
vicidial_did_agent_log	server_ip	varchar		
vicidial_did_agent_log	caller_id_number	varchar	MUL	
vicidial_did_agent_log	caller_id_name	varchar		
vicidial_did_agent_log	extension	varchar	MUL	
vicidial_did_agent_log	call_date	datetime	MUL	
vicidial_did_agent_log	did_id	varchar		
vicidial_did_agent_log	did_description	varchar		
vicidial_did_agent_log	did_route	varchar		
vicidial_did_agent_log	group_id	varchar		
vicidial_did_agent_log	user	varchar		
vicidial_did_agent_log_archive	uniqueid	varchar	MUL	
vicidial_did_agent_log_archive	server_ip	varchar		
vicidial_did_agent_log_archive	caller_id_number	varchar	MUL	
vicidial_did_agent_log_archive	caller_id_name	varchar		
vicidial_did_agent_log_archive	extension	varchar	MUL	
vicidial_did_agent_log_archive	call_date	datetime	MUL	
vicidial_did_agent_log_archive	did_id	varchar		
vicidial_did_agent_log_archive	did_description	varchar		
vicidial_did_agent_log_archive	did_route	varchar		
vicidial_did_agent_log_archive	group_id	varchar		
vicidial_did_agent_log_archive	user	varchar		
vicidial_did_gateway_log	uniqueid	varchar	MUL	
vicidial_did_gateway_log	channel	varchar		
vicidial_did_gateway_log	server_ip	varchar		
vicidial_did_gateway_log	caller_id_number	varchar		
vicidial_did_gateway_log	caller_id_name	varchar		
vicidial_did_gateway_log	extension	varchar	MUL	
vicidial_did_gateway_log	call_date	datetime	MUL	
vicidial_did_gateway_log	VICIrecGatewayID	varchar	MUL	
vicidial_did_log	uniqueid	varchar	MUL	
vicidial_did_log	channel	varchar		
vicidial_did_log	server_ip	varchar		
vicidial_did_log	caller_id_number	varchar	MUL	
vicidial_did_log	caller_id_name	varchar		
vicidial_did_log	extension	varchar	MUL	
vicidial_did_log	call_date	datetime	MUL	
vicidial_did_log	did_id	varchar		
vicidial_did_log	did_route	varchar		
vicidial_did_log_archive	uniqueid	varchar	MUL	
vicidial_did_log_archive	channel	varchar		
vicidial_did_log_archive	server_ip	varchar		
vicidial_did_log_archive	caller_id_number	varchar	MUL	
vicidial_did_log_archive	caller_id_name	varchar		
vicidial_did_log_archive	extension	varchar	MUL	
vicidial_did_log_archive	call_date	datetime	MUL	
vicidial_did_log_archive	did_id	varchar		
vicidial_did_log_archive	did_route	varchar		
vicidial_did_ra_extensions	did_id	int	MUL	
vicidial_did_ra_extensions	user_start	varchar	MUL	
vicidial_did_ra_extensions	extension	varchar		
vicidial_did_ra_extensions	description	varchar		
vicidial_did_ra_extensions	active	enum		
vicidial_did_ra_extensions	call_count_today	mediumint		
vicidial_dnc	phone_number	varchar	PRI	
vicidial_dnc_log	phone_number	varchar	MUL	
vicidial_dnc_log	campaign_id	varchar		
vicidial_dnc_log	action	enum		
vicidial_dnc_log	action_date	datetime		
vicidial_dnc_log	user	varchar		
vicidial_dnccom_filter_log	filter_log_id	int	PRI	auto_increment
vicidial_dnccom_filter_log	lead_id	int	MUL	
vicidial_dnccom_filter_log	list_id	bigint		
vicidial_dnccom_filter_log	filter_date	datetime	MUL	
vicidial_dnccom_filter_log	new_status	varchar		
vicidial_dnccom_filter_log	old_status	varchar		
vicidial_dnccom_filter_log	phone_number	varchar		
vicidial_dnccom_filter_log	dnccom_data	varchar		
vicidial_dnccom_scrub_log	phone_number	varchar	MUL	
vicidial_dnccom_scrub_log	scrub_date	datetime	MUL	
vicidial_dnccom_scrub_log	flag_invalid	enum		
vicidial_dnccom_scrub_log	flag_dnc	enum		
vicidial_dnccom_scrub_log	flag_projdnc	enum		
vicidial_dnccom_scrub_log	flag_litigator	enum		
vicidial_dnccom_scrub_log	full_response	varchar		
vicidial_drop_lists	dl_id	varchar	PRI	
vicidial_drop_lists	dl_name	varchar		
vicidial_drop_lists	last_run	datetime		
vicidial_drop_lists	dl_server	varchar		
vicidial_drop_lists	dl_times	varchar	MUL	
vicidial_drop_lists	dl_weekdays	varchar		
vicidial_drop_lists	dl_monthdays	varchar		
vicidial_drop_lists	drop_statuses	varchar		
vicidial_drop_lists	list_id	bigint		
vicidial_drop_lists	duplicate_check	varchar		
vicidial_drop_lists	run_now_trigger	enum	MUL	
vicidial_drop_lists	active	enum		
vicidial_drop_lists	user_group	varchar		
vicidial_drop_lists	closer_campaigns	text		
vicidial_drop_lists	dl_minutes	mediumint		
vicidial_drop_log	uniqueid	varchar		
vicidial_drop_log	server_ip	varchar		
vicidial_drop_log	drop_date	datetime	MUL	
vicidial_drop_log	lead_id	int		
vicidial_drop_log	phone_code	varchar		
vicidial_drop_log	phone_number	varchar		
vicidial_drop_log	campaign_id	varchar		
vicidial_drop_log	status	varchar		
vicidial_drop_log	drop_processed	enum	MUL	
vicidial_drop_log_archive	uniqueid	varchar	PRI	
vicidial_drop_log_archive	server_ip	varchar		
vicidial_drop_log_archive	drop_date	datetime	PRI	
vicidial_drop_log_archive	lead_id	int		
vicidial_drop_log_archive	phone_code	varchar		
vicidial_drop_log_archive	phone_number	varchar		
vicidial_drop_log_archive	campaign_id	varchar		
vicidial_drop_log_archive	status	varchar		
vicidial_drop_log_archive	drop_processed	enum	MUL	
vicidial_drop_rate_groups	group_id	varchar	PRI	
vicidial_drop_rate_groups	update_time	timestamp		on update current_timestamp()
vicidial_drop_rate_groups	calls_today	int		
vicidial_drop_rate_groups	answers_today	int		
vicidial_drop_rate_groups	drops_today	double		
vicidial_drop_rate_groups	drops_today_pct	varchar		
vicidial_drop_rate_groups	drops_answers_today_pct	varchar		
vicidial_drop_rate_groups	answering_machines_today	int		
vicidial_drop_rate_groups	agenthandled_today	int		
vicidial_dtmf_log	dtmf_id	int	PRI	auto_increment
vicidial_dtmf_log	dtmf_time	datetime		
vicidial_dtmf_log	channel	varchar		
vicidial_dtmf_log	server_ip	varchar		
vicidial_dtmf_log	uniqueid	varchar	MUL	
vicidial_dtmf_log	digit	varchar		
vicidial_dtmf_log	direction	enum		
vicidial_dtmf_log	state	enum		
vicidial_email_accounts	email_account_id	varchar	PRI	
vicidial_email_accounts	email_account_name	varchar		
vicidial_email_accounts	email_account_description	varchar		
vicidial_email_accounts	user_group	varchar		
vicidial_email_accounts	protocol	enum		
vicidial_email_accounts	email_replyto_address	varchar		
vicidial_email_accounts	email_account_server	varchar		
vicidial_email_accounts	email_account_user	varchar		
vicidial_email_accounts	email_account_pass	varchar		
vicidial_email_accounts	pop3_auth_mode	enum		
vicidial_email_accounts	active	enum		
vicidial_email_accounts	email_frequency_check_mins	tinyint		
vicidial_email_accounts	group_id	varchar	MUL	
vicidial_email_accounts	default_list_id	bigint		
vicidial_email_accounts	call_handle_method	varchar		
vicidial_email_accounts	agent_search_method	enum		
vicidial_email_accounts	campaign_id	varchar		
vicidial_email_accounts	list_id	bigint		
vicidial_email_accounts	email_account_type	enum		
vicidial_email_list	email_row_id	int	PRI	auto_increment
vicidial_email_list	lead_id	int	MUL	
vicidial_email_list	email_date	datetime		
vicidial_email_list	protocol	enum		
vicidial_email_list	email_to	varchar		
vicidial_email_list	email_from	varchar		
vicidial_email_list	email_from_name	varchar		
vicidial_email_list	subject	text		
vicidial_email_list	mime_type	text		
vicidial_email_list	content_type	text		
vicidial_email_list	content_transfer_encoding	text		
vicidial_email_list	x_mailer	text		
vicidial_email_list	sender_ip	varchar		
vicidial_email_list	message	text		
vicidial_email_list	email_account_id	varchar	MUL	
vicidial_email_list	group_id	varchar	MUL	
vicidial_email_list	user	varchar	MUL	
vicidial_email_list	status	varchar		
vicidial_email_list	direction	enum		
vicidial_email_list	uniqueid	varchar		
vicidial_email_list	xfercallid	int	MUL	
vicidial_email_log	email_log_id	int	PRI	auto_increment
vicidial_email_log	email_row_id	int	MUL	
vicidial_email_log	lead_id	int	MUL	
vicidial_email_log	email_date	datetime		
vicidial_email_log	user	varchar		
vicidial_email_log	email_to	varchar		
vicidial_email_log	message	text		
vicidial_email_log	campaign_id	varchar		
vicidial_email_log	attachments	text		
vicidial_extension_groups	extension_id	int	PRI	auto_increment
vicidial_extension_groups	extension_group_id	varchar	MUL	
vicidial_extension_groups	extension	varchar		
vicidial_extension_groups	rank	mediumint		
vicidial_extension_groups	campaign_groups	text		
vicidial_extension_groups	call_count_today	mediumint		
vicidial_extension_groups	last_call_time	datetime		
vicidial_extension_groups	last_callerid	varchar		
vicidial_filter_phone_groups	filter_phone_group_id	varchar	MUL	
vicidial_filter_phone_groups	filter_phone_group_name	varchar		
vicidial_filter_phone_groups	filter_phone_group_description	varchar		
vicidial_filter_phone_groups	user_group	varchar		
vicidial_filter_phone_numbers	phone_number	varchar	PRI	
vicidial_filter_phone_numbers	filter_phone_group_id	varchar	PRI	
vicidial_grab_call_log	auto_call_id	int	MUL	
vicidial_grab_call_log	user	varchar	MUL	
vicidial_grab_call_log	event_date	datetime	MUL	
vicidial_grab_call_log	call_time	datetime		
vicidial_grab_call_log	campaign_id	varchar	MUL	
vicidial_grab_call_log	uniqueid	varchar		
vicidial_grab_call_log	phone_number	varchar		
vicidial_grab_call_log	lead_id	int		
vicidial_grab_call_log	queue_priority	tinyint		
vicidial_grab_call_log	call_type	enum		
vicidial_hci_agent_log	user	varchar	MUL	
vicidial_hci_agent_log	campaign_id	varchar		
vicidial_hci_agent_log	user_ip	varchar		
vicidial_hci_agent_log	login_time	datetime	MUL	
vicidial_hci_agent_log	last_call_time	datetime		
vicidial_hci_agent_log	status	varchar		
vicidial_hci_live_agents	user	varchar	MUL	
vicidial_hci_live_agents	campaign_id	varchar	MUL	
vicidial_hci_live_agents	user_ip	varchar		
vicidial_hci_live_agents	login_time	datetime		
vicidial_hci_live_agents	last_call_time	datetime		
vicidial_hci_live_agents	last_update_time	timestamp	MUL	on update current_timestamp()
vicidial_hci_live_agents	status	varchar		
vicidial_hci_live_agents	lead_id	int		
vicidial_hci_live_agents	phone_number	varchar		
vicidial_hci_live_agents	random_id	int		
vicidial_hci_log	user	varchar	MUL	
vicidial_hci_log	lead_id	int	MUL	
vicidial_hci_log	phone_number	varchar		
vicidial_hci_log	call_date	datetime	MUL	
vicidial_hci_log	campaign_id	varchar		
vicidial_hci_log	status	varchar		
vicidial_hci_log	user_ip	varchar		
vicidial_hci_log_archive	user	varchar	MUL	
vicidial_hci_log_archive	lead_id	int	MUL	
vicidial_hci_log_archive	phone_number	varchar		
vicidial_hci_log_archive	call_date	datetime	MUL	
vicidial_hci_log_archive	campaign_id	varchar		
vicidial_hci_log_archive	status	varchar		
vicidial_hci_log_archive	user_ip	varchar		
vicidial_hci_reserve	user	varchar	MUL	
vicidial_hci_reserve	lead_id	int	MUL	
vicidial_hci_reserve	phone_number	varchar		
vicidial_hci_reserve	reserve_date	datetime	MUL	
vicidial_hci_reserve	campaign_id	varchar		
vicidial_hci_reserve	status	varchar		
vicidial_hopper	hopper_id	int	PRI	auto_increment
vicidial_hopper	lead_id	int	MUL	
vicidial_hopper	campaign_id	varchar		
vicidial_hopper	status	enum		
vicidial_hopper	user	varchar		
vicidial_hopper	list_id	bigint		
vicidial_hopper	gmt_offset_now	decimal		
vicidial_hopper	state	varchar		
vicidial_hopper	alt_dial	varchar		
vicidial_hopper	priority	tinyint		
vicidial_hopper	source	varchar		
vicidial_hopper	vendor_lead_code	varchar		
vicidial_html_cache_stats	stats_type	varchar	PRI	
vicidial_html_cache_stats	stats_id	varchar	PRI	
vicidial_html_cache_stats	stats_date	datetime		
vicidial_html_cache_stats	stats_count	int		
vicidial_html_cache_stats	stats_html	mediumtext		
vicidial_inbound_callback_queue	icbq_id	int	PRI	auto_increment
vicidial_inbound_callback_queue	icbq_date	datetime	MUL	
vicidial_inbound_callback_queue	icbq_status	varchar	MUL	
vicidial_inbound_callback_queue	icbq_phone_number	varchar		
vicidial_inbound_callback_queue	icbq_phone_code	varchar		
vicidial_inbound_callback_queue	icbq_nextday_choice	enum		
vicidial_inbound_callback_queue	lead_id	int		
vicidial_inbound_callback_queue	group_id	varchar	MUL	
vicidial_inbound_callback_queue	queue_priority	tinyint		
vicidial_inbound_callback_queue	call_date	datetime	MUL	
vicidial_inbound_callback_queue	gmt_offset_now	decimal		
vicidial_inbound_callback_queue	modify_date	timestamp		on update current_timestamp()
vicidial_inbound_callback_queue_archive	icbq_id	int	PRI	
vicidial_inbound_callback_queue_archive	icbq_date	datetime	MUL	
vicidial_inbound_callback_queue_archive	icbq_status	varchar	MUL	
vicidial_inbound_callback_queue_archive	icbq_phone_number	varchar		
vicidial_inbound_callback_queue_archive	icbq_phone_code	varchar		
vicidial_inbound_callback_queue_archive	icbq_nextday_choice	enum		
vicidial_inbound_callback_queue_archive	lead_id	int		
vicidial_inbound_callback_queue_archive	group_id	varchar	MUL	
vicidial_inbound_callback_queue_archive	queue_priority	tinyint		
vicidial_inbound_callback_queue_archive	call_date	datetime	MUL	
vicidial_inbound_callback_queue_archive	gmt_offset_now	decimal		
vicidial_inbound_callback_queue_archive	modify_date	timestamp		on update current_timestamp()
vicidial_inbound_caller_codes	uniqueid	varchar	PRI	
vicidial_inbound_caller_codes	server_ip	varchar		
vicidial_inbound_caller_codes	call_date	datetime	MUL	
vicidial_inbound_caller_codes	group_id	varchar		
vicidial_inbound_caller_codes	lead_id	int		
vicidial_inbound_caller_codes	caller_code	varchar	PRI	
vicidial_inbound_caller_codes	prev_caller_code	varchar		
vicidial_inbound_caller_codes_archive	uniqueid	varchar	PRI	
vicidial_inbound_caller_codes_archive	server_ip	varchar		
vicidial_inbound_caller_codes_archive	call_date	datetime	MUL	
vicidial_inbound_caller_codes_archive	group_id	varchar		
vicidial_inbound_caller_codes_archive	lead_id	int		
vicidial_inbound_caller_codes_archive	caller_code	varchar	PRI	
vicidial_inbound_caller_codes_archive	prev_caller_code	varchar		
vicidial_inbound_dids	did_id	int	PRI	auto_increment
vicidial_inbound_dids	did_pattern	varchar	UNI	
vicidial_inbound_dids	did_description	varchar		
vicidial_inbound_dids	did_active	enum		
vicidial_inbound_dids	did_route	enum		
vicidial_inbound_dids	extension	varchar		
vicidial_inbound_dids	exten_context	varchar		
vicidial_inbound_dids	voicemail_ext	varchar		
vicidial_inbound_dids	phone	varchar		
vicidial_inbound_dids	server_ip	varchar		
vicidial_inbound_dids	user	varchar		
vicidial_inbound_dids	user_unavailable_action	enum		
vicidial_inbound_dids	user_route_settings_ingroup	varchar		
vicidial_inbound_dids	group_id	varchar	MUL	
vicidial_inbound_dids	call_handle_method	varchar		
vicidial_inbound_dids	agent_search_method	enum		
vicidial_inbound_dids	list_id	bigint		
vicidial_inbound_dids	campaign_id	varchar		
vicidial_inbound_dids	phone_code	varchar		
vicidial_inbound_dids	menu_id	varchar		
vicidial_inbound_dids	record_call	enum		
vicidial_inbound_dids	filter_inbound_number	enum		
vicidial_inbound_dids	filter_phone_group_id	text		
vicidial_inbound_dids	filter_url	varchar		
vicidial_inbound_dids	filter_action	enum		
vicidial_inbound_dids	filter_extension	varchar		
vicidial_inbound_dids	filter_exten_context	varchar		
vicidial_inbound_dids	filter_voicemail_ext	varchar		
vicidial_inbound_dids	filter_phone	varchar		
vicidial_inbound_dids	filter_server_ip	varchar		
vicidial_inbound_dids	filter_user	varchar		
vicidial_inbound_dids	filter_user_unavailable_action	enum		
vicidial_inbound_dids	filter_user_route_settings_ingroup	varchar		
vicidial_inbound_dids	filter_group_id	varchar		
vicidial_inbound_dids	filter_call_handle_method	varchar		
vicidial_inbound_dids	filter_agent_search_method	enum		
vicidial_inbound_dids	filter_list_id	bigint		
vicidial_inbound_dids	filter_campaign_id	varchar		
vicidial_inbound_dids	filter_phone_code	varchar		
vicidial_inbound_dids	filter_menu_id	varchar		
vicidial_inbound_dids	filter_clean_cid_number	varchar		
vicidial_inbound_dids	custom_one	varchar		
vicidial_inbound_dids	custom_two	varchar		
vicidial_inbound_dids	custom_three	varchar		
vicidial_inbound_dids	custom_four	varchar		
vicidial_inbound_dids	custom_five	varchar		
vicidial_inbound_dids	user_group	varchar		
vicidial_inbound_dids	filter_dnc_campaign	varchar		
vicidial_inbound_dids	filter_url_did_redirect	enum		
vicidial_inbound_dids	no_agent_ingroup_redirect	enum		
vicidial_inbound_dids	no_agent_ingroup_id	varchar		
vicidial_inbound_dids	no_agent_ingroup_extension	varchar		
vicidial_inbound_dids	pre_filter_phone_group_id	text		
vicidial_inbound_dids	pre_filter_extension	varchar		
vicidial_inbound_dids	entry_list_id	bigint		
vicidial_inbound_dids	filter_entry_list_id	bigint		
vicidial_inbound_dids	max_queue_ingroup_calls	smallint		
vicidial_inbound_dids	max_queue_ingroup_id	varchar		
vicidial_inbound_dids	max_queue_ingroup_extension	varchar		
vicidial_inbound_dids	did_carrier_description	varchar		
vicidial_inbound_dids	inbound_route_answer	enum		
vicidial_inbound_dids	pre_filter_recent_call	varchar		
vicidial_inbound_dids	pre_filter_recent_extension	varchar		
vicidial_inbound_dids	modify_stamp	timestamp		on update current_timestamp()
vicidial_inbound_group_agents	user	varchar	MUL	
vicidial_inbound_group_agents	group_id	varchar	MUL	
vicidial_inbound_group_agents	group_rank	tinyint		
vicidial_inbound_group_agents	group_weight	tinyint		
vicidial_inbound_group_agents	calls_today	smallint		
vicidial_inbound_group_agents	group_web_vars	varchar		
vicidial_inbound_group_agents	group_grade	tinyint		
vicidial_inbound_group_agents	group_type	varchar		
vicidial_inbound_group_agents	calls_today_filtered	smallint		
vicidial_inbound_group_agents	daily_limit	smallint		
vicidial_inbound_groups	group_id	varchar	PRI	
vicidial_inbound_groups	group_name	varchar		
vicidial_inbound_groups	group_color	varchar		
vicidial_inbound_groups	active	enum		
vicidial_inbound_groups	web_form_address	text		
vicidial_inbound_groups	voicemail_ext	varchar		
vicidial_inbound_groups	next_agent_call	varchar		
vicidial_inbound_groups	fronter_display	enum		
vicidial_inbound_groups	ingroup_script	varchar		
vicidial_inbound_groups	get_call_launch	enum		
vicidial_inbound_groups	xferconf_a_dtmf	varchar		
vicidial_inbound_groups	xferconf_a_number	varchar		
vicidial_inbound_groups	xferconf_b_dtmf	varchar		
vicidial_inbound_groups	xferconf_b_number	varchar		
vicidial_inbound_groups	drop_call_seconds	smallint		
vicidial_inbound_groups	drop_action	enum		
vicidial_inbound_groups	drop_exten	varchar		
vicidial_inbound_groups	call_time_id	varchar		
vicidial_inbound_groups	after_hours_action	enum		
vicidial_inbound_groups	after_hours_message_filename	varchar		
vicidial_inbound_groups	after_hours_exten	varchar		
vicidial_inbound_groups	after_hours_voicemail	varchar		
vicidial_inbound_groups	welcome_message_filename	varchar		
vicidial_inbound_groups	moh_context	varchar		
vicidial_inbound_groups	onhold_prompt_filename	varchar		
vicidial_inbound_groups	prompt_interval	smallint		
vicidial_inbound_groups	agent_alert_exten	varchar		
vicidial_inbound_groups	agent_alert_delay	int		
vicidial_inbound_groups	default_xfer_group	varchar		
vicidial_inbound_groups	queue_priority	tinyint		
vicidial_inbound_groups	drop_inbound_group	varchar		
vicidial_inbound_groups	ingroup_recording_override	enum		
vicidial_inbound_groups	ingroup_rec_filename	varchar		
vicidial_inbound_groups	afterhours_xfer_group	varchar		
vicidial_inbound_groups	qc_enabled	enum		
vicidial_inbound_groups	qc_statuses	text		
vicidial_inbound_groups	qc_shift_id	varchar		
vicidial_inbound_groups	qc_get_record_launch	enum		
vicidial_inbound_groups	qc_show_recording	enum		
vicidial_inbound_groups	qc_web_form_address	varchar		
vicidial_inbound_groups	qc_script	varchar		
vicidial_inbound_groups	play_place_in_line	enum		
vicidial_inbound_groups	play_estimate_hold_time	enum		
vicidial_inbound_groups	hold_time_option	varchar		
vicidial_inbound_groups	hold_time_option_seconds	smallint		
vicidial_inbound_groups	hold_time_option_exten	varchar		
vicidial_inbound_groups	hold_time_option_voicemail	varchar		
vicidial_inbound_groups	hold_time_option_xfer_group	varchar		
vicidial_inbound_groups	hold_time_option_callback_filename	varchar		
vicidial_inbound_groups	hold_time_option_callback_list_id	bigint		
vicidial_inbound_groups	hold_recall_xfer_group	varchar		
vicidial_inbound_groups	no_delay_call_route	enum		
vicidial_inbound_groups	play_welcome_message	enum		
vicidial_inbound_groups	answer_sec_pct_rt_stat_one	smallint		
vicidial_inbound_groups	answer_sec_pct_rt_stat_two	smallint		
vicidial_inbound_groups	default_group_alias	varchar		
vicidial_inbound_groups	no_agent_no_queue	enum		
vicidial_inbound_groups	no_agent_action	enum		
vicidial_inbound_groups	no_agent_action_value	varchar		
vicidial_inbound_groups	web_form_address_two	text		
vicidial_inbound_groups	timer_action	varchar		
vicidial_inbound_groups	timer_action_message	varchar		
vicidial_inbound_groups	timer_action_seconds	mediumint		
vicidial_inbound_groups	start_call_url	text		
vicidial_inbound_groups	dispo_call_url	text		
vicidial_inbound_groups	xferconf_c_number	varchar		
vicidial_inbound_groups	xferconf_d_number	varchar		
vicidial_inbound_groups	xferconf_e_number	varchar		
vicidial_inbound_groups	ignore_list_script_override	enum		
vicidial_inbound_groups	extension_appended_cidname	enum		
vicidial_inbound_groups	uniqueid_status_display	enum		
vicidial_inbound_groups	uniqueid_status_prefix	varchar		
vicidial_inbound_groups	hold_time_option_minimum	smallint		
vicidial_inbound_groups	hold_time_option_press_filename	varchar		
vicidial_inbound_groups	hold_time_option_callmenu	varchar		
vicidial_inbound_groups	hold_time_option_no_block	enum		
vicidial_inbound_groups	hold_time_option_prompt_seconds	smallint		
vicidial_inbound_groups	onhold_prompt_no_block	enum		
vicidial_inbound_groups	onhold_prompt_seconds	smallint		
vicidial_inbound_groups	hold_time_second_option	varchar		
vicidial_inbound_groups	hold_time_third_option	varchar		
vicidial_inbound_groups	wait_hold_option_priority	enum		
vicidial_inbound_groups	wait_time_option	varchar		
vicidial_inbound_groups	wait_time_second_option	varchar		
vicidial_inbound_groups	wait_time_third_option	varchar		
vicidial_inbound_groups	wait_time_option_seconds	smallint		
vicidial_inbound_groups	wait_time_option_exten	varchar		
vicidial_inbound_groups	wait_time_option_voicemail	varchar		
vicidial_inbound_groups	wait_time_option_xfer_group	varchar		
vicidial_inbound_groups	wait_time_option_callmenu	varchar		
vicidial_inbound_groups	wait_time_option_callback_filename	varchar		
vicidial_inbound_groups	wait_time_option_callback_list_id	bigint		
vicidial_inbound_groups	wait_time_option_press_filename	varchar		
vicidial_inbound_groups	wait_time_option_no_block	enum		
vicidial_inbound_groups	wait_time_option_prompt_seconds	smallint		
vicidial_inbound_groups	timer_action_destination	varchar		
vicidial_inbound_groups	calculate_estimated_hold_seconds	smallint		
vicidial_inbound_groups	add_lead_url	text		
vicidial_inbound_groups	eht_minimum_prompt_filename	varchar		
vicidial_inbound_groups	eht_minimum_prompt_no_block	enum		
vicidial_inbound_groups	eht_minimum_prompt_seconds	smallint		
vicidial_inbound_groups	on_hook_ring_time	smallint		
vicidial_inbound_groups	na_call_url	text		
vicidial_inbound_groups	on_hook_cid	varchar		
vicidial_inbound_groups	group_calldate	datetime		
