TABLE_NAME,COLUMN_NAME
vicidial_campaigns,concurrent_transfers
vicidial_campaigns,auto_alt_dial
vicidial_campaigns,auto_alt_dial_statuses
vicidial_campaigns,agent_pause_codes_active
vicidial_campaigns,campaign_description
vicidial_campaigns,campaign_changedate
vicidial_campaigns,campaign_stats_refresh
vicidial_campaigns,campaign_logindate
vicidial_campaigns,dial_statuses
vicidial_campaigns,disable_alter_custdata
vicidial_campaigns,no_hopper_leads_logins
vicidial_campaigns,list_order_mix
vicidial_campaigns,campaign_allow_inbound
vicidial_campaigns,manual_dial_list_id
vicidial_campaigns,default_xfer_group
vicidial_campaigns,xfer_groups
vicidial_campaigns,queue_priority
vicidial_campaigns,drop_inbound_group
vicidial_campaigns,qc_enabled
vicidial_campaigns,qc_statuses
vicidial_campaigns,qc_lists
vicidial_campaigns,qc_shift_id
vicidial_campaigns,qc_get_record_launch
vicidial_campaigns,qc_show_recording
vicidial_campaigns,qc_web_form_address
vicidial_campaigns,qc_script
vicidial_campaigns,survey_first_audio_file
vicidial_campaigns,survey_dtmf_digits
vicidial_campaigns,survey_ni_digit
vicidial_campaigns,survey_opt_in_audio_file
vicidial_campaigns,survey_ni_audio_file
vicidial_campaigns,survey_method
vicidial_campaigns,survey_no_response_action
vicidial_campaigns,survey_ni_status
vicidial_campaigns,survey_response_digit_map
vicidial_campaigns,survey_xfer_exten
vicidial_campaigns,survey_camp_record_dir
vicidial_campaigns,disable_alter_custphone
vicidial_campaigns,display_queue_count
vicidial_campaigns,manual_dial_filter
vicidial_campaigns,agent_clipboard_copy
vicidial_campaigns,agent_extended_alt_dial
vicidial_campaigns,use_campaign_dnc
vicidial_campaigns,three_way_call_cid
vicidial_campaigns,three_way_dial_prefix
vicidial_campaigns,web_form_target
vicidial_campaigns,vtiger_search_category
vicidial_campaigns,vtiger_create_call_record
vicidial_campaigns,vtiger_create_lead_record
vicidial_campaigns,vtiger_screen_login
vicidial_campaigns,cpd_amd_action
vicidial_campaigns,agent_allow_group_alias
vicidial_campaigns,default_group_alias
vicidial_campaigns,vtiger_search_dead
vicidial_campaigns,vtiger_status_call
vicidial_campaigns,survey_third_digit
vicidial_campaigns,survey_third_audio_file
vicidial_campaigns,survey_third_status
vicidial_campaigns,survey_third_exten
vicidial_campaigns,survey_fourth_digit
vicidial_campaigns,survey_fourth_audio_file
vicidial_campaigns,survey_fourth_status
vicidial_campaigns,survey_fourth_exten
vicidial_campaigns,drop_lockout_time
vicidial_campaigns,quick_transfer_button
vicidial_campaigns,prepopulate_transfer_preset
vicidial_campaigns,drop_rate_group
vicidial_campaigns,view_calls_in_queue
vicidial_campaigns,view_calls_in_queue_launch
vicidial_campaigns,grab_calls_in_queue
vicidial_campaigns,call_requeue_button
vicidial_campaigns,pause_after_each_call
vicidial_campaigns,no_hopper_dialing
vicidial_campaigns,agent_dial_owner_only
vicidial_campaigns,agent_display_dialable_leads
vicidial_campaigns,web_form_address_two
vicidial_campaigns,waitforsilence_options
vicidial_campaigns,agent_select_territories
vicidial_campaigns,campaign_calldate
vicidial_campaigns,crm_popup_login
vicidial_campaigns,crm_login_address
vicidial_campaigns,timer_action
vicidial_campaigns,timer_action_message
vicidial_campaigns,timer_action_seconds
vicidial_campaigns,start_call_url
vicidial_campaigns,dispo_call_url
vicidial_campaigns,xferconf_c_number
vicidial_campaigns,xferconf_d_number
vicidial_campaigns,xferconf_e_number
vicidial_campaigns,use_custom_cid
vicidial_campaigns,scheduled_callbacks_alert
vicidial_campaigns,queuemetrics_callstatus_override
vicidial_campaigns,extension_appended_cidname
vicidial_campaigns,scheduled_callbacks_count
vicidial_campaigns,manual_dial_override
vicidial_campaigns,blind_monitor_warning
vicidial_campaigns,blind_monitor_message
vicidial_campaigns,blind_monitor_filename
vicidial_campaigns,inbound_queue_no_dial
vicidial_campaigns,timer_action_destination
vicidial_campaigns,enable_xfer_presets
vicidial_campaigns,hide_xfer_number_to_dial
vicidial_campaigns,manual_dial_prefix
vicidial_campaigns,customer_3way_hangup_logging
vicidial_campaigns,customer_3way_hangup_seconds
vicidial_campaigns,customer_3way_hangup_action
vicidial_campaigns,ivr_park_call
vicidial_campaigns,ivr_park_call_agi
vicidial_campaigns,manual_preview_dial
vicidial_campaigns,realtime_agent_time_stats
vicidial_campaigns,use_auto_hopper
vicidial_campaigns,auto_hopper_multi
vicidial_campaigns,auto_hopper_level
vicidial_campaigns,auto_trim_hopper
vicidial_campaigns,api_manual_dial
vicidial_campaigns,manual_dial_call_time_check
vicidial_campaigns,display_leads_count
vicidial_campaigns,lead_order_randomize
vicidial_campaigns,lead_order_secondary
vicidial_campaigns,per_call_notes
vicidial_campaigns,my_callback_option
vicidial_campaigns,agent_lead_search
vicidial_campaigns,agent_lead_search_method
vicidial_campaigns,queuemetrics_phone_environment
vicidial_campaigns,auto_pause_precall
vicidial_campaigns,auto_pause_precall_code
vicidial_campaigns,auto_resume_precall
vicidial_campaigns,manual_dial_cid
vicidial_campaigns,post_phone_time_diff_alert
vicidial_campaigns,custom_3way_button_transfer
vicidial_campaigns,available_only_tally_threshold
vicidial_campaigns,available_only_tally_threshold_agents
vicidial_campaigns,dial_level_threshold
vicidial_campaigns,dial_level_threshold_agents
vicidial_campaigns,safe_harbor_audio
vicidial_campaigns,safe_harbor_menu_id
vicidial_campaigns,survey_menu_id
vicidial_campaigns,callback_days_limit
vicidial_campaigns,dl_diff_target_method
vicidial_campaigns,disable_dispo_screen
vicidial_campaigns,disable_dispo_status
vicidial_campaigns,screen_labels
vicidial_campaigns,status_display_fields
vicidial_campaigns,na_call_url
vicidial_campaigns,survey_recording
vicidial_campaigns,pllb_grouping
vicidial_campaigns,pllb_grouping_limit
vicidial_campaigns,call_count_limit
vicidial_campaigns,call_count_target
vicidial_campaigns,callback_hours_block
vicidial_campaigns,callback_list_calltime
vicidial_campaigns,user_group
vicidial_campaigns,hopper_vlc_dup_check
vicidial_campaigns,in_group_dial
vicidial_campaigns,in_group_dial_select
vicidial_campaigns,safe_harbor_audio_field
vicidial_campaigns,pause_after_next_call
vicidial_campaigns,owner_populate
vicidial_campaigns,use_other_campaign_dnc
vicidial_campaigns,allow_emails
vicidial_campaigns,amd_inbound_group
vicidial_campaigns,amd_callmenu
vicidial_campaigns,survey_wait_sec
vicidial_campaigns,manual_dial_lead_id
vicidial_campaigns,dead_max
vicidial_campaigns,dead_max_dispo
vicidial_campaigns,dispo_max
vicidial_campaigns,dispo_max_dispo
vicidial_campaigns,pause_max
vicidial_campaigns,max_inbound_calls
vicidial_campaigns,manual_dial_search_checkbox
vicidial_campaigns,hide_call_log_info
vicidial_campaigns,timer_alt_seconds
vicidial_campaigns,wrapup_bypass
vicidial_campaigns,wrapup_after_hotkey
vicidial_campaigns,callback_active_limit
vicidial_campaigns,callback_active_limit_override
vicidial_campaigns,allow_chats
vicidial_campaigns,comments_all_tabs
vicidial_campaigns,comments_dispo_screen
vicidial_campaigns,comments_callback_screen
vicidial_campaigns,qc_comment_history
vicidial_campaigns,show_previous_callback
vicidial_campaigns,clear_script
vicidial_campaigns,cpd_unknown_action
vicidial_campaigns,manual_dial_search_filter
vicidial_campaigns,web_form_address_three
vicidial_campaigns,manual_dial_override_field
vicidial_campaigns,status_display_ingroup
vicidial_campaigns,customer_gone_seconds
vicidial_campaigns,agent_display_fields
vicidial_campaigns,am_message_wildcards
vicidial_campaigns,manual_dial_timeout
vicidial_campaigns,routing_initiated_recordings
vicidial_campaigns,manual_dial_hopper_check
vicidial_campaigns,callback_useronly_move_minutes
vicidial_campaigns,ofcom_uk_drop_calc
vicidial_campaigns,manual_auto_next
vicidial_campaigns,manual_auto_show
vicidial_campaigns,allow_required_fields
vicidial_campaigns,dead_to_dispo
vicidial_campaigns,agent_xfer_validation
vicidial_campaigns,ready_max_logout
vicidial_campaigns,callback_display_days
vicidial_campaigns,three_way_record_stop
vicidial_campaigns,hangup_xfer_record_start
vicidial_campaigns,scheduled_callbacks_email_alert
vicidial_campaigns,max_inbound_calls_outcome
vicidial_campaigns,manual_auto_next_options
vicidial_campaigns,agent_screen_time_display
vicidial_campaigns,next_dial_my_callbacks
vicidial_campaigns,inbound_no_agents_no_dial_container
vicidial_campaigns,inbound_no_agents_no_dial_threshold
vicidial_campaigns,cid_group_id
vicidial_campaigns,pause_max_dispo
vicidial_campaigns,script_top_dispo
vicidial_campaigns,dead_trigger_seconds
vicidial_campaigns,dead_trigger_action
vicidial_campaigns,dead_trigger_repeat
vicidial_campaigns,dead_trigger_filename
vicidial_campaigns,dead_trigger_url
vicidial_campaigns,scheduled_callbacks_force_dial
vicidial_campaigns,scheduled_callbacks_auto_reschedule
vicidial_campaigns,scheduled_callbacks_timezones_container
vicidial_campaigns,three_way_volume_buttons
vicidial_campaigns,callback_dnc
vicidial_campaigns,manual_dial_validation
vicidial_campaigns,mute_recordings
vicidial_campaigns,auto_active_list_new
vicidial_campaigns,call_quota_lead_ranking
vicidial_campaigns,call_quota_process_running
vicidial_campaigns,call_quota_last_run_date
vicidial_campaigns,sip_event_logging
vicidial_campaigns,campaign_script_two
vicidial_campaigns,leave_vm_no_dispo
vicidial_campaigns,leave_vm_message_group_id
vicidial_campaigns,dial_timeout_lead_container
vicidial_campaigns,amd_type
vicidial_campaigns,vmm_daily_limit
vicidial_campaigns,opensips_cid_name
vicidial_campaigns,amd_agent_route_options
vicidial_campaigns,browser_alert_sound
vicidial_campaigns,browser_alert_volume
vicidial_campaigns,three_way_record_stop_exception
vicidial_campaigns,pause_max_exceptions
vicidial_campaigns,hopper_drop_run_trigger
vicidial_campaigns,daily_call_count_limit
vicidial_campaigns,daily_limit_manual
vicidial_campaigns,transfer_button_launch
vicidial_campaigns,shared_dial_rank
vicidial_campaigns,agent_search_method
vicidial_campaigns,qc_scorecard_id
vicidial_campaigns,qc_statuses_id
vicidial_campaigns,clear_form
vicidial_campaigns,leave_3way_start_recording
vicidial_campaigns,leave_3way_start_recording_exception
vicidial_campaigns,calls_waiting_vl_one
vicidial_campaigns,calls_waiting_vl_two
vicidial_campaigns,calls_inqueue_count_one
vicidial_campaigns,calls_inqueue_count_two
vicidial_campaigns,in_man_dial_next_ready_seconds
vicidial_campaigns,in_man_dial_next_ready_seconds_override
vicidial_campaigns,transfer_no_dispo
vicidial_campaigns,call_limit_24hour_method
vicidial_campaigns,call_limit_24hour_scope
vicidial_campaigns,call_limit_24hour
vicidial_campaigns,call_limit_24hour_override
vicidial_campaigns,cid_group_id_two
vicidial_campaigns,incall_tally_threshold_seconds
vicidial_campaigns,auto_alt_threshold
vicidial_campaigns,pause_max_url
vicidial_campaigns,agent_hide_hangup
vicidial_campaigns,ig_xfer_list_sort
vicidial_campaigns,script_tab_frame_size
vicidial_campaigns,max_logged_in_agents
vicidial_campaigns,user_group_script
vicidial_campaigns,agent_hangup_route
vicidial_campaigns,agent_hangup_value
vicidial_campaigns,agent_hangup_ig_override
vicidial_campaigns,show_confetti
vicidial_campaigns,demographic_quotas
vicidial_campaigns,demographic_quotas_container
vicidial_campaigns,demographic_quotas_rerank
vicidial_campaigns,demographic_quotas_last_rerank
vicidial_campaigns,demographic_quotas_list_resets
vicidial_campaigns,custom_one
vicidial_campaigns,custom_two
vicidial_campaigns,custom_three
vicidial_campaigns,custom_four
vicidial_campaigns,custom_five
vicidial_campaigns,dead_stop_recording
vicidial_campaigns,manual_vm_status_updates
vicidial_campaigns,force_per_call_notes
vicidial_campaigns,agent_search_ingroup_list
vicidial_campaigns,hopper_hold_inserts
vicidial_campaigns,daily_phone_number_call_limit
vicidial_campaigns,state_descriptions
vicidial_campaigns,script_tab_height
vicidial_campaigns,call_log_days
vicidial_campaigns,leave_3way_stop_recording
vicidial_campaigns,manual_minimum_ring_seconds
vicidial_campaigns,manual_minimum_attempt_seconds
vicidial_campaigns,manual_minimum_answer_seconds
vicidial_campaigns,stereo_recording
vicidial_campaigns,khomp_settings_container
vicidial_campaigns_list_mix,vcl_id
vicidial_campaigns_list_mix,vcl_name
vicidial_campaigns_list_mix,campaign_id
vicidial_campaigns_list_mix,list_mix_container
vicidial_campaigns_list_mix,mix_method
vicidial_campaigns_list_mix,status
vicidial_carrier_hour_counts,date_hour
vicidial_carrier_hour_counts,next_hour
vicidial_carrier_hour_counts,last_update
vicidial_carrier_hour_counts,type
vicidial_carrier_hour_counts,calls
vicidial_carrier_hour_counts,hr
vicidial_carrier_hour_counts_archive,date_hour
vicidial_carrier_hour_counts_archive,next_hour
vicidial_carrier_hour_counts_archive,last_update
vicidial_carrier_hour_counts_archive,type
vicidial_carrier_hour_counts_archive,calls
vicidial_carrier_hour_counts_archive,hr
vicidial_carrier_log,uniqueid
vicidial_carrier_log,call_date
vicidial_carrier_log,server_ip
vicidial_carrier_log,lead_id
vicidial_carrier_log,hangup_cause
vicidial_carrier_log,dialstatus
vicidial_carrier_log,channel
vicidial_carrier_log,dial_time
vicidial_carrier_log,answered_time
vicidial_carrier_log,sip_hangup_cause
vicidial_carrier_log,sip_hangup_reason
vicidial_carrier_log,caller_code
vicidial_carrier_log_archive,uniqueid
vicidial_carrier_log_archive,call_date
vicidial_carrier_log_archive,server_ip
vicidial_carrier_log_archive,lead_id
vicidial_carrier_log_archive,hangup_cause
vicidial_carrier_log_archive,dialstatus
vicidial_carrier_log_archive,channel
vicidial_carrier_log_archive,dial_time
vicidial_carrier_log_archive,answered_time
vicidial_carrier_log_archive,sip_hangup_cause
vicidial_carrier_log_archive,sip_hangup_reason
vicidial_carrier_log_archive,caller_code
vicidial_ccc_log,call_date
vicidial_ccc_log,remote_call_id
vicidial_ccc_log,local_call_id
vicidial_ccc_log,lead_id
vicidial_ccc_log,uniqueid
vicidial_ccc_log,channel
vicidial_ccc_log,server_ip
vicidial_ccc_log,list_id
vicidial_ccc_log,container_id
vicidial_ccc_log,remote_lead_id
vicidial_ccc_log_archive,call_date
vicidial_ccc_log_archive,remote_call_id
vicidial_ccc_log_archive,local_call_id
vicidial_ccc_log_archive,lead_id
vicidial_ccc_log_archive,uniqueid
vicidial_ccc_log_archive,channel
vicidial_ccc_log_archive,server_ip
vicidial_ccc_log_archive,list_id
vicidial_ccc_log_archive,container_id
vicidial_ccc_log_archive,remote_lead_id
vicidial_chat_archive,chat_id
vicidial_chat_archive,chat_start_time
vicidial_chat_archive,status
vicidial_chat_archive,chat_creator
vicidial_chat_archive,group_id
vicidial_chat_archive,lead_id
vicidial_chat_archive,transferring_agent
vicidial_chat_archive,user_direct
vicidial_chat_archive,user_direct_group_id
vicidial_chat_log,message_row_id
vicidial_chat_log,chat_id
vicidial_chat_log,message
vicidial_chat_log,message_time
vicidial_chat_log,poster
vicidial_chat_log,chat_member_name
vicidial_chat_log,chat_level
vicidial_chat_log_archive,message_row_id
vicidial_chat_log_archive,chat_id
vicidial_chat_log_archive,message
vicidial_chat_log_archive,message_time
vicidial_chat_log_archive,poster
vicidial_chat_log_archive,chat_member_name
vicidial_chat_log_archive,chat_level
vicidial_chat_participants,chat_participant_id
vicidial_chat_participants,chat_id
vicidial_chat_participants,chat_member
vicidial_chat_participants,chat_member_name
vicidial_chat_participants,ping_date
vicidial_chat_participants,vd_agent
vicidial_cid_groups,cid_group_id
vicidial_cid_groups,cid_group_notes
vicidial_cid_groups,cid_group_type
vicidial_cid_groups,user_group
vicidial_cid_groups,cid_auto_rotate_minutes
vicidial_cid_groups,cid_auto_rotate_minimum
vicidial_cid_groups,cid_auto_rotate_calls
vicidial_cid_groups,cid_last_auto_rotate
vicidial_cid_groups,cid_auto_rotate_cid
vicidial_cid_groups,modify_stamp
vicidial_closer_log,closecallid
vicidial_closer_log,lead_id
vicidial_closer_log,list_id
vicidial_closer_log,campaign_id
vicidial_closer_log,call_date
vicidial_closer_log,start_epoch
vicidial_closer_log,end_epoch
vicidial_closer_log,length_in_sec
vicidial_closer_log,status
vicidial_closer_log,phone_code
vicidial_closer_log,phone_number
vicidial_closer_log,user
vicidial_closer_log,comments
vicidial_closer_log,processed
vicidial_closer_log,queue_seconds
vicidial_closer_log,user_group
vicidial_closer_log,xfercallid
vicidial_closer_log,term_reason
vicidial_closer_log,uniqueid
vicidial_closer_log,agent_only
vicidial_closer_log,queue_position
vicidial_closer_log,called_count
vicidial_closer_log_archive,closecallid
vicidial_closer_log_archive,lead_id
vicidial_closer_log_archive,list_id
vicidial_closer_log_archive,campaign_id
vicidial_closer_log_archive,call_date
vicidial_closer_log_archive,start_epoch
vicidial_closer_log_archive,end_epoch
vicidial_closer_log_archive,length_in_sec
vicidial_closer_log_archive,status
vicidial_closer_log_archive,phone_code
vicidial_closer_log_archive,phone_number
vicidial_closer_log_archive,user
vicidial_closer_log_archive,comments
vicidial_closer_log_archive,processed
vicidial_closer_log_archive,queue_seconds
vicidial_closer_log_archive,user_group
vicidial_closer_log_archive,xfercallid
vicidial_closer_log_archive,term_reason
vicidial_closer_log_archive,uniqueid
vicidial_closer_log_archive,agent_only
vicidial_closer_log_archive,queue_position
vicidial_closer_log_archive,called_count
vicidial_comments,comment_id
vicidial_comments,lead_id
vicidial_comments,user_id
vicidial_comments,timestamp
vicidial_comments,list_id
vicidial_comments,campaign_id
vicidial_comments,comment
vicidial_comments,hidden
vicidial_comments,hidden_user_id
vicidial_comments,hidden_timestamp
vicidial_comments,unhidden_user_id
vicidial_comments,unhidden_timestamp
vicidial_conf_templates,template_id
vicidial_conf_templates,template_name
vicidial_conf_templates,template_contents
vicidial_conf_templates,user_group
vicidial_confbridges,conf_exten
vicidial_confbridges,server_ip
vicidial_confbridges,extension
vicidial_confbridges,leave_3way
vicidial_confbridges,leave_3way_datetime
vicidial_conferences,conf_exten
vicidial_conferences,server_ip
vicidial_conferences,extension
vicidial_conferences,leave_3way
vicidial_conferences,leave_3way_datetime
vicidial_configuration,id
vicidial_configuration,name
vicidial_configuration,value
vicidial_country_dnc_queue,dnc_file_id
vicidial_country_dnc_queue,filename
vicidial_country_dnc_queue,country_code
vicidial_country_dnc_queue,file_layout
vicidial_country_dnc_queue,file_status
vicidial_country_dnc_queue,file_action
vicidial_country_dnc_queue,date_uploaded
vicidial_country_dnc_queue,total_records
vicidial_country_dnc_queue,records_processed
vicidial_country_dnc_queue,records_inserted
vicidial_country_dnc_queue,date_processed
vicidial_country_iso_tld,country_name
vicidial_country_iso_tld,iso2
vicidial_country_iso_tld,iso3
vicidial_country_iso_tld,num3
vicidial_country_iso_tld,tld
vicidial_cpd_log,cpd_id
vicidial_cpd_log,channel
vicidial_cpd_log,uniqueid
vicidial_cpd_log,callerid
vicidial_cpd_log,server_ip
vicidial_cpd_log,lead_id
vicidial_cpd_log,event_date
vicidial_cpd_log,result
vicidial_cpd_log,status
vicidial_cpd_log,cpd_seconds
vicidial_custom_cid,cid
vicidial_custom_cid,state
vicidial_custom_cid,areacode
vicidial_custom_cid,country_code
vicidial_custom_cid,campaign_id
vicidial_custom_leadloader_templates,template_id
vicidial_custom_leadloader_templates,template_name
vicidial_custom_leadloader_templates,template_description
vicidial_custom_leadloader_templates,list_id
vicidial_custom_leadloader_templates,standard_variables
vicidial_custom_leadloader_templates,custom_table
vicidial_custom_leadloader_templates,custom_variables
vicidial_custom_leadloader_templates,template_statuses
vicidial_custom_reports,custom_report_id
vicidial_custom_reports,report_name
vicidial_custom_reports,date_added
vicidial_custom_reports,user
vicidial_custom_reports,domain
vicidial_custom_reports,path_name
vicidial_custom_reports,custom_variables
vicidial_custom_reports,date_modified
vicidial_custom_reports,user_modify
vicidial_daily_max_stats,stats_date
vicidial_daily_max_stats,stats_flag
vicidial_daily_max_stats,stats_type
vicidial_daily_max_stats,campaign_id
vicidial_daily_max_stats,update_time
vicidial_daily_max_stats,closed_time
vicidial_daily_max_stats,max_channels
vicidial_daily_max_stats,max_calls
vicidial_daily_max_stats,max_inbound
vicidial_daily_max_stats,max_outbound
vicidial_daily_max_stats,max_agents
vicidial_daily_max_stats,max_remote_agents
vicidial_daily_max_stats,total_calls
vicidial_daily_ra_stats,stats_date
vicidial_daily_ra_stats,stats_flag
vicidial_daily_ra_stats,user
vicidial_daily_ra_stats,update_time
vicidial_daily_ra_stats,closed_time
vicidial_daily_ra_stats,max_calls
vicidial_daily_ra_stats,total_calls
vicidial_daily_rt_monitoring_log,manager_user
vicidial_daily_rt_monitoring_log,manager_server_ip
vicidial_daily_rt_monitoring_log,manager_phone
vicidial_daily_rt_monitoring_log,manager_ip
vicidial_daily_rt_monitoring_log,agent_user
vicidial_daily_rt_monitoring_log,agent_server_ip
vicidial_daily_rt_monitoring_log,agent_status
vicidial_daily_rt_monitoring_log,agent_session
vicidial_daily_rt_monitoring_log,lead_id
vicidial_daily_rt_monitoring_log,campaign_id
vicidial_daily_rt_monitoring_log,caller_code
vicidial_daily_rt_monitoring_log,monitor_start_time
vicidial_daily_rt_monitoring_log,monitor_end_time
vicidial_daily_rt_monitoring_log,monitor_sec
vicidial_daily_rt_monitoring_log,monitor_type
vicidial_demographic_quotas_goals,vdqg_id
vicidial_demographic_quotas_goals,campaign_id
vicidial_demographic_quotas_goals,demographic_quotas_container
vicidial_demographic_quotas_goals,quota_field
vicidial_demographic_quotas_goals,quota_field_order
vicidial_demographic_quotas_goals,quota_value
vicidial_demographic_quotas_goals,quota_value_order
vicidial_demographic_quotas_goals,quota_goal
vicidial_demographic_quotas_goals,quota_count
vicidial_demographic_quotas_goals,quota_leads_total
vicidial_demographic_quotas_goals,quota_leads_active
vicidial_demographic_quotas_goals,quota_status
vicidial_demographic_quotas_goals,quota_modify_date
vicidial_demographic_quotas_goals,last_lead_id
vicidial_demographic_quotas_goals,last_list_id
vicidial_demographic_quotas_goals,last_call_date
vicidial_demographic_quotas_goals,last_status
vicidial_dial_cid_log,caller_code
vicidial_dial_cid_log,call_date
vicidial_dial_cid_log,call_type
vicidial_dial_cid_log,call_alt
vicidial_dial_cid_log,outbound_cid
vicidial_dial_cid_log,outbound_cid_type
vicidial_dial_cid_log_archive,caller_code
vicidial_dial_cid_log_archive,call_date
vicidial_dial_cid_log_archive,call_type
vicidial_dial_cid_log_archive,call_alt
vicidial_dial_cid_log_archive,outbound_cid
vicidial_dial_cid_log_archive,outbound_cid_type
vicidial_dial_log,caller_code
vicidial_dial_log,lead_id
vicidial_dial_log,server_ip
vicidial_dial_log,call_date
vicidial_dial_log,extension
vicidial_dial_log,channel
vicidial_dial_log,context
vicidial_dial_log,timeout
vicidial_dial_log,outbound_cid
vicidial_dial_log,sip_hangup_cause
vicidial_dial_log,sip_hangup_reason
vicidial_dial_log,uniqueid
vicidial_dial_log_archive,caller_code
vicidial_dial_log_archive,lead_id
vicidial_dial_log_archive,server_ip
vicidial_dial_log_archive,call_date
vicidial_dial_log_archive,extension
vicidial_dial_log_archive,channel
vicidial_dial_log_archive,context
vicidial_dial_log_archive,timeout
vicidial_dial_log_archive,outbound_cid
vicidial_dial_log_archive,sip_hangup_cause
vicidial_dial_log_archive,sip_hangup_reason
vicidial_dial_log_archive,uniqueid
vicidial_did_agent_log,uniqueid
vicidial_did_agent_log,server_ip
vicidial_did_agent_log,caller_id_number
vicidial_did_agent_log,caller_id_name
vicidial_did_agent_log,extension
vicidial_did_agent_log,call_date
vicidial_did_agent_log,did_id
vicidial_did_agent_log,did_description
vicidial_did_agent_log,did_route
vicidial_did_agent_log,group_id
vicidial_did_agent_log,user
vicidial_did_agent_log_archive,uniqueid
vicidial_did_agent_log_archive,server_ip
vicidial_did_agent_log_archive,caller_id_number
vicidial_did_agent_log_archive,caller_id_name
vicidial_did_agent_log_archive,extension
vicidial_did_agent_log_archive,call_date
vicidial_did_agent_log_archive,did_id
vicidial_did_agent_log_archive,did_description
vicidial_did_agent_log_archive,did_route
vicidial_did_agent_log_archive,group_id
vicidial_did_agent_log_archive,user
vicidial_did_gateway_log,uniqueid
vicidial_did_gateway_log,channel
vicidial_did_gateway_log,server_ip
vicidial_did_gateway_log,caller_id_number
vicidial_did_gateway_log,caller_id_name
vicidial_did_gateway_log,extension
vicidial_did_gateway_log,call_date
vicidial_did_gateway_log,VICIrecGatewayID
vicidial_did_log,uniqueid
vicidial_did_log,channel
vicidial_did_log,server_ip
vicidial_did_log,caller_id_number
vicidial_did_log,caller_id_name
vicidial_did_log,extension
vicidial_did_log,call_date
vicidial_did_log,did_id
vicidial_did_log,did_route
vicidial_did_log_archive,uniqueid
vicidial_did_log_archive,channel
vicidial_did_log_archive,server_ip
vicidial_did_log_archive,caller_id_number
vicidial_did_log_archive,caller_id_name
vicidial_did_log_archive,extension
vicidial_did_log_archive,call_date
vicidial_did_log_archive,did_id
vicidial_did_log_archive,did_route
vicidial_did_ra_extensions,did_id
vicidial_did_ra_extensions,user_start
vicidial_did_ra_extensions,extension
vicidial_did_ra_extensions,description
vicidial_did_ra_extensions,active
vicidial_did_ra_extensions,call_count_today
vicidial_dnc,phone_number
vicidial_dnc_log,phone_number
vicidial_dnc_log,campaign_id
vicidial_dnc_log,action
vicidial_dnc_log,action_date
vicidial_dnc_log,user
vicidial_dnccom_filter_log,filter_log_id
vicidial_dnccom_filter_log,lead_id
vicidial_dnccom_filter_log,list_id
vicidial_dnccom_filter_log,filter_date
vicidial_dnccom_filter_log,new_status
vicidial_dnccom_filter_log,old_status
vicidial_dnccom_filter_log,phone_number
vicidial_dnccom_filter_log,dnccom_data
vicidial_dnccom_scrub_log,phone_number
vicidial_dnccom_scrub_log,scrub_date
vicidial_dnccom_scrub_log,flag_invalid
vicidial_dnccom_scrub_log,flag_dnc
vicidial_dnccom_scrub_log,flag_projdnc
vicidial_dnccom_scrub_log,flag_litigator
vicidial_dnccom_scrub_log,full_response
vicidial_drop_lists,dl_id
vicidial_drop_lists,dl_name
vicidial_drop_lists,last_run
vicidial_drop_lists,dl_server
vicidial_drop_lists,dl_times
vicidial_drop_lists,dl_weekdays
vicidial_drop_lists,dl_monthdays
vicidial_drop_lists,drop_statuses
vicidial_drop_lists,list_id
vicidial_drop_lists,duplicate_check
vicidial_drop_lists,run_now_trigger
vicidial_drop_lists,active
vicidial_drop_lists,user_group
vicidial_drop_lists,closer_campaigns
vicidial_drop_lists,dl_minutes
vicidial_drop_log,uniqueid
vicidial_drop_log,server_ip
vicidial_drop_log,drop_date
vicidial_drop_log,lead_id
vicidial_drop_log,phone_code
vicidial_drop_log,phone_number
vicidial_drop_log,campaign_id
vicidial_drop_log,status
vicidial_drop_log,drop_processed
vicidial_drop_log_archive,uniqueid
vicidial_drop_log_archive,server_ip
vicidial_drop_log_archive,drop_date
vicidial_drop_log_archive,lead_id
vicidial_drop_log_archive,phone_code
vicidial_drop_log_archive,phone_number
vicidial_drop_log_archive,campaign_id
vicidial_drop_log_archive,status
vicidial_drop_log_archive,drop_processed
vicidial_drop_rate_groups,group_id
vicidial_drop_rate_groups,update_time
vicidial_drop_rate_groups,calls_today
vicidial_drop_rate_groups,answers_today
vicidial_drop_rate_groups,drops_today
vicidial_drop_rate_groups,drops_today_pct
vicidial_drop_rate_groups,drops_answers_today_pct
vicidial_drop_rate_groups,answering_machines_today
vicidial_drop_rate_groups,agenthandled_today
vicidial_dtmf_log,dtmf_id
vicidial_dtmf_log,dtmf_time
vicidial_dtmf_log,channel
vicidial_dtmf_log,server_ip
vicidial_dtmf_log,uniqueid
vicidial_dtmf_log,digit
vicidial_dtmf_log,direction
vicidial_dtmf_log,state
vicidial_email_accounts,email_account_id
vicidial_email_accounts,email_account_name
vicidial_email_accounts,email_account_description
vicidial_email_accounts,user_group
vicidial_email_accounts,protocol
vicidial_email_accounts,email_replyto_address
vicidial_email_accounts,email_account_server
vicidial_email_accounts,email_account_user
vicidial_email_accounts,email_account_pass
vicidial_email_accounts,pop3_auth_mode
vicidial_email_accounts,active
vicidial_email_accounts,email_frequency_check_mins
vicidial_email_accounts,group_id
